: get a uterus then well talk.,negative
not a republican ( ) but held his own last night probably the best candidate on stage for the,positive
thanx so much. You followed through and emailed me a $1000 ticket voucher. they do care,positive
August th x,negative
The question is flawed. Pain doesnt negate strength,positive
not as much as my brother,negative
: Dr. Carson talking about race is like trump talking about money.,negative
no ice cream available,negative
: Tonight we learned that thinks he can remove our civil rights to fight terrorism.,negative
you guys need to educate your employees on what a pink tag is AND STOP LOSING MY GUITAR FOR THE THOUSANDTH TIME!,positive
How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,positive
Batman cant fly I cant help I HABE FAILED YOU ATE,negative
st leg of my flight nyc tomorrow has been Cancelled Flightled. if you make me hold for hrs i may miss my only chance back home!,positive
Flat is love to make me puke,negative
Your customer service line keeps telling me call back Late Flightr and disconnects. How can I talk to someone about my flight?,positive
nope!! hueeeee,negative
offers hot tea and coffee...at the gate! You guys make me wonder why I have ever flown any other airlines!,positive
well if you dont want your customers to be frustrated compensate them appropriately when you screw up royally!!,positive
stop sending me back to customer relations I have hand written a letter to them send in a letter called them no help!!,positive
really? hr delay in Virgin Island and not even a food voucher.,positive
were all in the same feelings,negative
guys a really unlucky one. The driver and I briefly checked eggs but my other half spotted this : (,negative
Anonymous,positive
How is it possible the only way to contact your fraud department is mailing a physical letter? No telephone? No email? REALLY??,positive
: And with his brother ran the economy of the United States into the ground,negative
your customer service is lacking and you owe me a camera. I also appreciate not being interrupted every time I speak Thanks,positive
Take my head I stopped having them.,positive
Winning a presidential debate is the dumbest concept. Its supposed to be a discussion of ideas not a pissing contest.,negative
fback?,positive
only happened because u couldnt get us home the next day.,positive
rd time cut off after + minutes on hold with Chairmans desk?!??? Wth how are we supposed to rebook Cancelled Flightled flights?!?!?,positive
What do we reckon are the chances of me seeing any action in tonight??? *hopeful but realistic face*,negative
new mosquitoe bites,negative
We dont like to keep our lovely customers waiting for long! We hope you enjoy! Happy Friday! - LWWF,positive
thanks for sharing Bitcoin News Stream have a great Monday (insight by ) h,positive
thats EXACTLY the look Im going for,positive
Add my KIK - theoper479,positive
Donald Trump just gave a master class on how to get away with via,negative
Soft defence by the best defensive team there,negative
it is really embarrassing when asking for complimentary drink/snack detailed here: &amp; being argued with.,positive
did I missed apink performance?,negative
that would be appreciated. Just please dont send me to the same page with long form &amp; limited characters.Direct email?,positive
Why on earth did I assume it wouldnt rain in London? Most likely influenced by overall warm and dry past weeks in continental Europe,negative
maverickgamer_July at :32PM,negative
Why put commercials in the ? Dont they have little time already to NOT answer questions directly?,negative
yes all wasp stings have been averted. Those bugs are mean,negative
or Old White Rich Conservative Dudes on Parade. Thats a childhood nightmare of mine.,negative
you are failing your customers because your check in process does not link to TSA pre-check.,positive
someone get mads a reece vm tomorrow please!!!! shes never had one,negative
thanks me too,positive
Im so sad.,negative
I tried already and I am on the waiting list for a call back,positive
why are gold forced to pay for an upgrade? Open seats in st and not offered to Gold/Sapphire,positive
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
I love the hipster innovation. You are a feel good brand.,positive
: Dr. Carson remark on DC having half a brain best line .,positive
why a different airport! I have no way of getting to a different airport.,positive
Happy Birthday,positive
Got an acne in a day its really disgusting,negative
its more than technical problems. Res. on hold and cant get thru to use a credit to pay for it,positive
and its also so unfair that she wont be in the season of i want indiana back i dont want a new cast,negative
why are customer svc reps unable to handle calls. Is there a hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,positive
Hays,negative
: The are no illegal humans in the world how is that they are keep calling Latinos illegals,negative
playing Dota,positive
: Catch that? question. No mention in response. Commercial break: .,negative
now what? You Cancelled Flightled my flight again... Are you paying for my hotel?,positive
from groupA to group C. We have never got to sit next to each other on any south west flight not even on our honey moon,positive
you got yourselves hot ladies flying the air for life,positive
People kept saying it was due to weather but there were flights going directly to boston even after our flight.,positive
